#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_V
@MAGSYS  Linear_AB11_off
58499.64885  17.922  0.028
58499.65072  17.868  0.028
58500.34143  17.66  0.025
58500.34327  17.642  0.025
58502.26307  17.197  0.026
58502.26492  17.21  0.026
58503.0889  17.059  0.026
58503.09076  17.049  0.026
58504.22373  17.177  0.035
58504.22558  17.114  0.034
58505.0014  16.789  0.027
58505.00326  16.824  0.027
58506.08602  16.704  0.025
58506.08788  16.681  0.025
58507.08624  16.669  0.025
58507.08811  16.664  0.025
58508.72936  16.647  0.026
58508.73123  16.682  0.027
58511.95425  16.778  0.025
58511.95611  16.745  0.025
58517.59962  17.344  0.025
58517.60149  17.36  0.025
58522.2629  17.637  0.067
58522.26458  17.65  0.068
58531.3774  18.635  0.03
58531.37909  18.672  0.031
58541.51435  19.139  0.038
58541.51605  19.099  0.038
58547.23375  19.342  0.035
58547.23544  19.266  0.034
58553.28757  19.668  0.047
58553.28926  19.685  0.05
58559.34139  19.738  0.047
58559.34307  19.866  0.052
