@MODEL SALT
@INSTRUMENT TONRY
@MAGSYS VEGAHST
@BAND TONRY_J
#Date :
#Flux :
#Fluxerr : 'diagonal' model error (null with SALT1)
#ZP :
#end
51482.3 0.248326 0.196639 25
51482.8 0.296791 0.194618 25
51483.3 0.349824 0.186009 25
51483.8 0.40673 0.168332 25
51484.3 0.466815 0.151487 25
51484.8 0.529661 0.138265 25
51485.3 0.595857 0.127304 25
51485.8 0.665245 0.113269 25
51486.3 0.737563 0.103271 25
51486.8 0.812561 0.0994281 25
51487.3 0.890287 0.0990693 25
51487.8 0.970854 0.0956007 25
51488.3 1.05429 0.0894818 25
51488.8 1.14064 0.0875821 25
51489.3 1.22986 0.088809 25
51489.8 1.32189 0.090734 25
51490.3 1.41687 0.0915955 25
51490.8 1.51493 0.0940497 25
51491.3 1.61614 0.0974691 25
51491.8 1.72029 0.100581 25
51492.3 1.82753 0.101918 25
51492.8 1.93809 0.101459 25
51493.3 2.05221 0.0998953 25
51493.8 2.16978 0.0977044 25
51494.3 2.29071 0.0954415 25
51494.8 2.4152 0.0932632 25
51495.3 2.54346 0.0908027 25
51495.8 2.67645 0.0884322 25
51496.3 2.81536 0.0866321 25
51496.8 2.95742 0.0859358 25
51497.3 3.0996 0.0867722 25
51497.8 3.23913 0.0887295 25
51498.3 3.37815 0.0912474 25
51498.8 3.51679 0.0936242 25
51499.3 3.65349 0.0961143 25
51499.8 3.78668 0.0990038 25
51500.3 3.91594 0.101893 25
51500.8 4.04231 0.10437 25
51501.3 4.16564 0.106176 25
51501.8 4.28575 0.107616 25
51502.3 4.40255 0.108491 25
51502.8 4.51632 0.10857 25
51503.3 4.62686 0.107587 25
51503.8 4.73388 0.104762 25
51504.3 4.83708 0.100697 25
51504.8 4.93655 0.096513 25
51505.3 5.03241 0.0934355 25
51505.8 5.12456 0.0920897 25
51506.3 5.21293 0.0918081 25
51506.8 5.29742 0.0923242 25
51507.3 5.37806 0.0934113 25
51507.8 5.45495 0.0951046 25
51508.3 5.5282 0.0983633 25
51508.8 5.59795 0.102329 25
51509.3 5.66436 0.105855 25
51509.8 5.7272 0.10784 25
51510.3 5.78615 0.10855 25
51510.8 5.84087 0.108352 25
51511.3 5.8914 0.106958 25
51511.8 5.93797 0.104108 25
51512.3 5.98031 0.099099 25
51512.8 6.01819 0.0914139 25
51513.3 6.05124 0.0826915 25
51513.8 6.07918 0.0748632 25
51514.3 6.1027 0.0699129 25
51514.8 6.12262 0.0672848 25
51515.3 6.13972 0.066131 25
51515.8 6.15343 0.0659427 25
51516.3 6.16364 0.0663397 25
51516.8 6.17102 0.0679849 25
51517.3 6.17621 0.0707957 25
51517.8 6.17951 0.0733334 25
51518.3 6.18046 0.0743754 25
51518.8 6.1791 0.0730069 25
51519.3 6.17552 0.0697518 25
51519.8 6.1698 0.0655782 25
51520.3 6.16187 0.0613804 25
51520.8 6.15173 0.0579635 25
51521.3 6.13943 0.0550387 25
51521.8 6.12502 0.0523503 25
51522.3 6.10897 0.0500667 25
51522.8 6.09122 0.0484081 25
51523.3 6.07088 0.0473598 25
51523.8 6.04704 0.0465786 25
51524.3 6.01909 0.0462195 25
51524.8 5.98762 0.0466075 25
51525.3 5.95271 0.0482591 25
51525.8 5.91432 0.0517154 25
51526.3 5.87244 0.0563117 25
51526.8 5.82689 0.0611045 25
51527.3 5.7778 0.0650544 25
51527.8 5.72541 0.068191 25
51528.3 5.66996 0.0710073 25
51528.8 5.61148 0.0731364 25
51529.3 5.54976 0.0742336 25
51529.8 5.48498 0.0738716 25
51530.3 5.41732 0.0718253 25
51530.8 5.34668 0.0689863 25
51531.3 5.27157 0.0662897 25
51531.8 5.1935 0.0646223 25
51532.3 5.11464 0.0637191 25
51532.8 5.03714 0.063272 25
51533.3 4.96035 0.0632868 25
51533.8 4.88331 0.0637629 25
51534.3 4.80728 0.0648347 25
51534.8 4.73352 0.0665202 25
51535.3 4.66289 0.068473 25
51535.8 4.5946 0.0703864 25
51536.3 4.52843 0.0720768 25
51536.8 4.46425 0.0738465 25
51537.3 4.40194 0.0756136 25
51537.8 4.3416 0.0771934 25
51538.3 4.28323 0.0783963 25
51538.8 4.22676 0.0790682 25
51539.3 4.17209 0.079336 25
51539.8 4.11923 0.0794339 25
51540.3 4.06824 0.0796296 25
51540.8 4.01907 0.0799836 25
51541.3 3.97163 0.080113 25
51541.8 3.92593 0.0804351 25
51542.3 3.88209 0.0814343 25
51542.8 3.84 0.0835399 25
51543.3 3.79946 0.0865683 25
51543.8 3.76028 0.0900473 25
51544.3 3.72247 0.0937761 25
51544.8 3.68612 0.0978235 25
51545.3 3.65124 0.103094 25
51545.8 3.61784 0.109858 25
51546.3 3.58589 0.116634 25
51546.8 3.55536 0.121832 25
51547.3 3.52632 0.124135 25
51547.8 3.49885 0.124448 25
51548.3 3.47302 0.123141 25
51548.8 3.44873 0.120339 25
51549.3 3.42602 0.11617 25
51549.8 3.40498 0.109472 25
51550.3 3.3857 0.100844 25
51550.8 3.36877 0.0922211 25
51551.3 3.3542 0.0854549 25
51551.8 3.34084 0.081539 25
51552.3 3.32752 0.0791579 25
51552.8 3.31347 0.0779582 25
51553.3 3.29986 0.0776916 25
51553.8 3.28624 0.0781044 25
51554.3 3.27179 0.0793307 25
51554.8 3.25572 0.0807699 25
51555.3 3.23814 0.0820752 25
51555.8 3.21941 0.0833427 25
51556.3 3.19954 0.0857254 25
51556.8 3.17853 0.0894828 25
51557.3 3.15638 0.092947 25
51557.8 3.13305 0.0943639 25
51558.3 3.1086 0.0919939 25
51558.8 3.0831 0.0857563 25
51559.3 3.05657 0.0780059 25
51559.8 3.0287 0.0710227 25
51560.3 2.99974 0.0667625 25
51560.8 2.97011 0.0647385 25
51561.3 2.94026 0.0639542 25
51561.8 2.91011 0.0642791 25
51562.3 2.87941 0.0656305 25
51562.8 2.84843 0.0684058 25
51563.3 2.81745 0.0730558 25
51563.8 2.78666 0.0785098 25
51564.3 2.75584 0.0835816 25
51564.8 2.72502 0.0871924 25
51565.3 2.69427 0.0900666 25
51565.8 2.66364 0.0923186 25
51566.3 2.63309 0.0936801 25
51566.8 2.60261 0.0938883 25
51567.3 2.57226 0.0927899 25
51567.8 2.54207 0.0905515 25
51568.3 2.51206 0.0874217 25
51568.8 2.48221 0.0836922 25
51569.3 2.45251 0.0793462 25
51569.8 2.42297 0.0737099 25
51570.3 2.3936 0.0678497 25
51570.8 2.36442 0.0628836 25
51571.3 2.3354 0.0597738 25
51571.8 2.30651 0.058568 25
51572.3 2.27773 0.0584877 25
51572.8 2.24905 0.0588463 25
51573.3 2.22049 0.0589915 25
51573.8 2.19205 0.0586867 25
51574.3 2.16374 0.0583539 25
51574.8 2.13556 0.0579151 25
51575.3 2.10751 0.0573167 25
51575.8 2.07958 0.0565906 25
51576.3 2.05178 0.0560285 25
51576.8 2.02411 0.0553927 25
51577.3 1.99656 0.0543361 25
51577.8 1.96913 0.0525234 25
51578.3 1.94183 0.0496782 25
51578.8 1.91464 0.046133 25
51579.3 1.88756 0.0424327 25
51579.8 1.8606 0.0390752 25
51580.3 1.83375 0.0363538 25
51580.8 1.80701 0.0339453 25
51581.3 1.78034 0.0317799 25
51581.8 1.75356 0.0298192 25
51582.3 1.72689 0.0280355 25
51582.8 1.70059 0.0265349 25
51583.3 1.67495 0.0252164 25
51583.8 1.64985 0.0238883 25
