@MODEL SALT
@INSTRUMENT TONRY
@MAGSYS VEGA
@BAND TONRY_I
#Date :
#Flux :
#Fluxerr : 'diagonal' model error (null with SALT1)
#ZP :
#end
51482.3 -10.5367 1053.67 25
51482.8 -9.03628 9.34576 25
51483.3 -7.21081 2.46035 25
51483.8 -5.10829 17.3747 25
51484.3 -2.7768 7.03498 25
51484.8 -0.237993 0.405176 25
51485.3 2.56431 2.49217 25
51485.8 5.59192 3.29889 25
51486.3 8.79589 3.69932 25
51486.8 12.1302 4.16747 25
51487.3 15.6333 4.99902 25
51487.8 19.306 5.40907 25
51488.3 23.1123 5.13563 25
51488.8 27.0163 5.21268 25
51489.3 31.001 5.67541 25
51489.8 35.0891 6.15699 25
51490.3 39.288 6.20084 25
51490.8 43.6042 6.28709 25
51491.3 48.0421 6.46103 25
51491.8 52.5911 6.634 25
51492.3 57.2579 6.6627 25
51492.8 62.0531 6.56906 25
51493.3 66.9875 6.43075 25
51493.8 72.0567 6.27645 25
51494.3 77.2564 6.12817 25
51494.8 82.5942 6.00546 25
51495.3 88.0773 5.90521 25
51495.8 93.7569 5.8041 25
51496.3 99.7037 5.68696 25
51496.8 105.761 5.54824 25
51497.3 111.758 5.44331 25
51497.8 117.537 5.37026 25
51498.3 123.221 5.31154 25
51498.8 128.818 5.2343 25
51499.3 134.233 5.15411 25
51499.8 139.375 5.08753 25
51500.3 144.222 5.01318 25
51500.8 148.837 4.91339 25
51501.3 153.203 4.77513 25
51501.8 157.304 4.60735 25
51502.3 161.13 4.42507 25
51502.8 164.706 4.24455 25
51503.3 168.015 4.08047 25
51503.8 171.035 3.93463 25
51504.3 173.742 3.79639 25
51504.8 176.133 3.65656 25
51505.3 178.222 3.50928 25
51505.8 180.016 3.36084 25
51506.3 181.522 3.2182 25
51506.8 182.734 3.07093 25
51507.3 183.632 2.90778 25
51507.8 184.249 2.71097 25
51508.3 184.621 2.45223 25
51508.8 184.781 2.16708 25
51509.3 184.723 1.90946 25
51509.8 184.428 1.74559 25
51510.3 183.884 1.72271 25
51510.8 183.076 1.78979 25
51511.3 182.004 1.87195 25
51511.8 180.677 1.89516 25
51512.3 179.088 1.80297 25
51512.8 177.23 1.63064 25
51513.3 175.077 1.44228 25
51513.8 172.567 1.29323 25
51514.3 169.798 1.2292 25
51514.8 166.883 1.24503 25
51515.3 163.934 1.30169 25
51515.8 160.874 1.36397 25
51516.3 157.686 1.39958 25
51516.8 154.455 1.39854 25
51517.3 151.267 1.38075 25
51517.8 148.162 1.35684 25
51518.3 145.081 1.33903 25
51518.8 142.025 1.33991 25
51519.3 138.998 1.35611 25
51519.8 136.005 1.37809 25
51520.3 133.041 1.3969 25
51520.8 130.107 1.40444 25
51521.3 127.206 1.39911 25
51521.8 124.34 1.38631 25
51522.3 121.509 1.37216 25
51522.8 118.712 1.36334 25
51523.3 115.95 1.34827 25
51523.8 113.226 1.31022 25
51524.3 110.54 1.28392 25
51524.8 107.893 1.30961 25
51525.3 105.282 1.43451 25
