#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_V-LC-9844
@MAGSYS  Linear_AB11_off
54357.27  17.577  0.009
54359.24  17.66  0.011
54362.25  17.823  0.01
54363.24  17.893  0.009
54364.19  17.944  0.014
54366.25  18.098  0.029
54368.23  18.178  0.037
54376.15  18.747  0.013
54380.19  18.928  0.016
54392.23  19.27  0.021
54395.22  19.256  0.048
54403.21  19.602  0.042
54409.16  19.703  0.027
54421.14  19.824  0.038
54428.12  19.91  0.153
54435.09  20.108  0.032
54443.1  20.238  0.028
54386.17  19.14  0.009
