#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_r
@MAGSYS  Linear_AB11_off
54357.27  17.503  0.006
54359.24  17.559  0.008
54362.25  17.667  0.007
54363.24  17.699  0.007
54364.19  17.755  0.008
54368.23  17.915  0.029
54376.15  18.28  0.007
54380.19  18.423  0.011
54392.23  18.806  0.013
54395.22  18.908  0.027
54403.21  19.155  0.027
54409.16  19.293  0.018
54421.14  19.595  0.026
54428.12  19.531  0.069
54435.09  19.91  0.023
54443.1  20.079  0.021
54386.17  18.635  0.005
