#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_g
@MAGSYS  Linear_AB11_off
57612.38999  15.051  0.027
57612.39113  15.049  0.028
57621.07281  15.646  0.033
57621.07398  15.639  0.028
57625.03091  15.956  0.03
57625.03206  15.952  0.03
57660.86481  17.624  0.058
57660.86631  17.674  0.045
57669.18074  17.816  0.031
57669.18223  17.788  0.03
57683.58396  17.967  0.034
57683.58581  17.93  0.033
57695.89243  18.158  0.034
57695.89429  18.099  0.035
57697.88163  18.197  0.038
57697.8835  18.076  0.036
57702.46544  18.247  0.045
57702.4673  18.217  0.045
57716.47801  18.417  0.037
57716.47985  18.4  0.038
57722.43133  18.546  0.036
57728.0416  18.571  0.047
57728.04344  18.625  0.045
