#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_g
@MAGSYS  Linear_AB11_off
54007.38  15.64  0.005
54008.37  15.73  0.007
54013.32  16.264  0.004
54017.37  16.817  0.009
54018.36  16.938  0.008
54025.34  17.638  0.008
54029.34  17.928  0.008
54038.35  18.285  0.009
54040.3  18.339  0.012
54042.3  18.393  0.012
54049.32  18.534  0.013
54068.3  18.919  0.011
54076.24  19.025  0.022
54085.2  19.209  0.013
54091.28  19.295  0.014
54096.19  19.411  0.017
54099.18  19.433  0.028
54104.25  19.563  0.071
54108.22  19.449  0.022
54119.16  19.822  0.014
54121.16  19.749  0.017
54125.12  19.926  0.018
54131.18  19.878  0.037
54133.13  19.943  0.061
54136.16  20.172  0.049
54143.09  20.107  0.02
