#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_i
@MAGSYS  Linear_AB11_off
53404.04  14.999  0.006
53406.04  14.759  0.006
53408.03  14.645  0.007
53409.03  14.653  0.006
53410.03  14.643  0.008
53411.03  14.666  0.006
53412.03  14.735  0.007
53413.03  14.758  0.011
53414.02  14.783  0.011
53415.02  14.795  0.01
53416.02  14.838  0.011
53417.02  14.891  0.013
53419.02  14.975  0.011
53420.01  15.068  0.046
53422.01  15.177  0.04
53425.01  15.367  0.017
53426.0  15.38  0.03
53427.01  15.352  0.025
53429.01  15.285  0.013
