#Format:      
#Parameter    MagSys|Instrument|Band    RestLamb              Phase    dmu/dP                     dmB/dP                     ds/dP                     dc/dP                     
Zeropoint     AB|WFC3|WFC3_f125w        4315.766937513626     All      -2.104667222986154         0.6525819545705858         -1.2810791228427432       0.8409580904649133        
Zeropoint     AB|WFC3|WFC3_f160w        5297.287412348981     All      3.09456431094162           0.35371587318628883        1.3026120796763019        -0.8346549129770938       
Zeropoint     AB|ACSWF|F850LP           3116.0935912623513    All      0.0031563359609270646      -0.0018276646590820178     -0.005905839313302685     -0.0018870034547008308    
Check         All|All|All               All                   All      0.9930534239163934         1.0044701630977926         0.01562711752025603       0.004416174033118669      
Lambda        AB|WFC3|WFC3_f125w        4315.766937513626     All      -0.0015048975282391868     -3.142250226411511e-05     -0.0030044498145463667    0.00034588449556424087    
Lambda        AB|WFC3|WFC3_f160w        5297.287412348981     All      0.0019326926062459182      -0.00010498839801359594    -0.0005223418191532428    -0.000687049457160752     
Lambda        AB|ACSWF|F850LP           3116.0935912623513    All      -0.00011289705176621454    4.611038713696441e-05      9.496327900441645e-05     5.603172903152573e-05     
MWEBV         All|All|All               All                   All      -0.045263937356231576      -0.7777419422779985        0.04688256983840233       -0.23650003024557192      
Redshift      All|All|All               All                   All      -0.3214559484696641        0.4214443566729287         1.7507507725384341        0.32011503614995385       
