#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_i
@MAGSYS  Linear_AB11_off
57295.11472  15.954  0.01
57295.11288  15.994  0.01
57299.328  16.418  0.014
57303.36844  16.805  0.021
57303.3666  16.368  0.017
57325.06783  16.294  0.023
57325.06599  16.224  0.022
57346.20325  17.677  0.027
57346.20141  17.704  0.027
57354.0759  17.613  0.04
57354.07406  17.619  0.044
57363.14692  18.12  0.049
57363.14876  18.334  0.034
57376.22206  18.319  0.122
57395.13197  17.789  0.138
57395.12952  17.745  0.122
57408.86539  20.03  0.482
57414.84922  20.183  0.423
57416.11326  19.922  0.476
57416.11079  20.078  0.383
57429.83211  19.494  0.297
57429.83456  19.363  0.303
