#Format:      
#Parameter    MagSys|Instrument|Band                     RestLamb              Phase    dmu/dP                     dmB/dP                     ds/dP                      dc/dP                     
Zeropoint     Linear_AB11_off|CfA2_FLWO|CfA2_AC_SAO_R    6326.511587688163     All      1.1289255043144746         -0.03315357055146961       1.0150755195671657         -0.3332292275847696       
Zeropoint     Linear_AB11_off|CfA2_FLWO|CfA2_AC_SAO_V    5354.1034489216545    All      -0.31938038335501984       0.4633173430921289         -5.327595048995881         0.01720430121651892       
Zeropoint     Linear_AB11_off|CfA2_FLWO|CfA2_AC_SAO_I    8184.723103400135     All      0.817593169020655          -0.12048736600274168       2.5657875494062954         -0.19106437809600466      
Zeropoint     Linear_AB11_off|CfA2_FLWO|CfA2_AC_SAO_B    4338.117592793765     All      -0.25580631073890214       0.4107162112905627         0.9431354798274505         0.259196118164764         
Zeropoint     Linear_AB11_off|CfA2_FLWO|CfA2_AC_SAO_U    3630.9670606957975    All      -0.24253072482711624       0.18879233941060392        0.939657270423             0.1824287004187854        
Check         All|All|All                                All                   All      1.1288012544140913         0.9091849572390842         0.13606077022803076        -0.06546448588070586      
Lambda        Linear_AB11_off|CfA2_FLWO|CfA2_AC_SAO_R    6326.511587688163     All      -0.00017958883302763011    -3.5901209479073174e-05    8.211290772441484e-05      5.046810811296475e-05     
Lambda        Linear_AB11_off|CfA2_FLWO|CfA2_AC_SAO_V    5354.1034489216545    All      -6.28616979513113e-05      1.7874770913187384e-05     -0.0019823227800105088     -6.216343713255409e-05    
Lambda        Linear_AB11_off|CfA2_FLWO|CfA2_AC_SAO_I    8184.723103400135     All      -6.774832404489049e-05     4.4497178760424245e-06     -0.00021670992217554913    1.3846508984652339e-05    
Lambda        Linear_AB11_off|CfA2_FLWO|CfA2_AC_SAO_B    4338.117592793765     All      -0.000625367734537308      0.00012161563899655252     -0.0024209581465617423     0.00013528081676055434    
Lambda        Linear_AB11_off|CfA2_FLWO|CfA2_AC_SAO_U    3630.9670606957975    All      -0.00019817410454760204    0.0001888521278666964      0.0013965252382067677      0.00018838768405492692    
MWEBV         All|All|All                                All                   All      -0.8198482850329842        -3.982431387219343         1.2542172834682064         -0.9741874053261285       
Redshift      All|All|All                                All                   All      7.712415939131597          -1.3711690407060217        12.844845557645012         -2.385616006006597        
