#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K3_V
@MAGSYS  Linear_AB11_off
52186.44  17.134  0.039
52187.54  16.708  0.064
52189.44  16.111  0.04
52190.54  15.905  0.019
52191.54  15.725  0.017
52192.52  15.553  0.01
52193.52  15.385  0.013
52194.54  15.322  0.01
52196.53  15.115  0.015
52197.35  15.095  0.01
52198.52  15.021  0.01
52199.52  15.002  0.01
52200.5  14.989  0.01
52201.5  14.974  0.01
52202.52  14.987  0.01
52203.5  15.0  0.01
52204.53  15.02  0.01
52206.51  15.089  0.015
52208.52  15.157  0.011
52214.34  15.595  0.014
52218.5  15.847  0.027
52220.48  15.991  0.013
52222.47  16.086  0.01
52228.47  16.465  0.015
52231.45  16.661  0.017
52233.46  16.727  0.06
52250.41  17.311  0.032
52265.33  17.811  0.051
52267.37  17.794  0.048
52278.34  17.983  0.041
52283.36  18.268  0.06
52288.27  18.232  0.055
52293.28  18.352  0.167
52317.19  19.208  0.263
52336.14  19.265  0.087
