#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K4_V
@MAGSYS  Linear_AB11_off
56517.31  15.751  0.032
56518.33  15.375  0.027
56519.28  15.314  0.029
56520.31  15.045  0.048
56522.29  14.682  0.024
56528.34  14.276  0.023
56529.32  14.235  0.024
56530.31  14.377  0.023
56531.28  14.27  0.027
56532.32  14.278  0.022
56533.29  14.405  0.023
56534.29  14.328  0.022
56535.25  14.438  0.044
56536.24  14.47  0.023
56539.26  14.617  0.025
56540.24  14.678  0.026
56541.24  14.706  0.024
56542.26  14.809  0.023
56543.23  14.853  0.024
56544.22  14.941  0.024
56545.25  15.074  0.028
56546.23  15.035  0.024
56547.23  15.1  0.025
56548.22  15.165  0.026
56556.27  15.655  0.03
56559.22  15.861  0.028
56562.19  15.961  0.03
56564.22  16.33  0.161
56567.21  16.316  0.045
56571.18  16.485  0.053
56573.19  16.496  0.04
56575.19  16.353  0.092
56577.18  16.687  0.046
56582.19  16.857  0.174
56584.21  16.857  0.064
56586.2  16.706  0.05
56588.19  16.828  0.051
56591.16  16.902  0.047
56596.18  17.168  0.071
56598.13  16.988  0.052
56605.12  17.19  0.151
56611.13  17.518  0.164
56614.09  17.707  0.136
56620.1  17.805  0.125
