#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  CfA34_FLWO
@BAND  CfA4_KC_i'_1
@MAGSYS  Linear_AB11_off
54466.51488  17.678  0.0323
54474.45281  17.955  0.0313
54475.42163  18.07  0.0357
54476.44984  18.084  0.0293
54477.39769  18.14  0.0378
54478.34623  18.149  0.0361
54480.42463  18.191  0.056
54483.2967  18.087  0.0471
54484.37898  18.232  0.0342
54485.51591  18.307  0.0479
54495.37917  19.199  0.101
54496.38013  19.12  0.0738
54498.35808  19.229  0.0662
54503.36798  19.284  0.0797
54506.45712  19.535  0.0879
54509.36745  19.684  0.105
54510.38021  19.741  0.1091
54520.32029  20.16  0.1493
54524.32034  20.249  0.1563
54548.24684  21.042  0.3597
