#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_V-LC-9844
@MAGSYS  Linear_AB11_off
54466.36  17.368  0.008
54467.26  17.357  0.008
54468.26  17.35  0.009
54469.29  17.342  0.008
54470.27  17.366  0.008
54476.26  17.77  0.01
54478.29  17.985  0.01
54480.28  18.201  0.018
54484.23  18.505  0.016
54486.25  18.692  0.034
54492.27  19.158  0.027
54494.24  19.325  0.025
54497.22  19.446  0.021
54499.22  19.48  0.029
54512.24  20.01  0.035
54519.21  20.125  0.088
54521.27  20.139  0.072
54523.22  20.219  0.065
54527.18  20.316  0.045
54532.17  20.538  0.055
54549.14  20.922  0.168
54558.11  21.314  0.089
