#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K3_V
@MAGSYS  Linear_AB11_off
52181.29  16.806  0.019
52182.32  16.445  0.018
52183.29  16.183  0.017
52186.48  15.585  0.01
52187.42  15.493  0.01
52188.33  15.401  0.01
52189.33  15.336  0.01
52190.36  15.285  0.01
52191.35  15.233  0.01
52192.32  15.22  0.01
52193.34  15.198  0.01
52194.33  15.217  0.01
52196.36  15.214  0.022
52197.33  15.287  0.012
52198.3  15.308  0.042
52199.33  15.321  0.021
52200.31  15.383  0.013
52202.31  15.495  0.01
52204.32  15.665  0.01
52206.33  15.782  0.012
52208.28  15.886  0.011
52218.22  16.457  0.022
52221.3  16.729  0.024
52228.27  17.164  0.017
52231.26  17.288  0.026
52250.22  17.854  0.037
52278.12  18.58  0.07
