#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K3_R
@MAGSYS  Linear_AB11_off
52181.29  16.531  0.013
52182.32  16.223  0.014
52183.29  15.941  0.021
52186.48  15.394  0.013
52187.42  15.341  0.011
52188.33  15.26  0.01
52189.33  15.211  0.01
52190.36  15.203  0.01
52191.35  15.161  0.01
52192.32  15.133  0.01
52193.34  15.106  0.01
52194.33  15.117  0.011
52196.36  15.147  0.016
52197.33  15.186  0.019
52198.3  15.276  0.025
52199.33  15.29  0.014
52200.31  15.388  0.01
52202.31  15.543  0.014
52204.32  15.707  0.017
52206.33  15.798  0.014
52208.28  15.866  0.013
52218.22  16.002  0.014
52221.3  16.203  0.015
52228.27  16.705  0.02
52231.26  16.869  0.021
52250.22  17.447  0.074
52278.12  18.438  0.054
