#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K3_I
@MAGSYS  Linear_AB11_off
52181.29  16.812  0.029
52182.32  16.338  0.021
52183.29  16.037  0.016
52186.48  15.502  0.016
52187.42  15.436  0.016
52188.33  15.393  0.012
52189.33  15.401  0.015
52190.36  15.392  0.013
52191.35  15.42  0.014
52192.32  15.457  0.013
52193.34  15.455  0.011
52194.33  15.525  0.014
52196.36  15.553  0.047
52197.33  15.672  0.038
52198.3  15.66  0.044
52199.33  15.785  0.01
52200.31  15.894  0.013
52204.32  16.13  0.022
52206.33  16.133  0.026
52208.28  16.134  0.017
52218.22  15.808  0.015
52221.3  15.926  0.02
52228.27  16.461  0.022
52231.26  16.635  0.034
52250.22  17.479  0.04
52278.12  18.568  0.083
