#Format:      
#Parameter    MagSys|Instrument|Band    RestLamb             Phase    dmu/dP                     dmB/dP                     ds/dP                      dc/dP                      
Zeropoint     AB|MEGACAMPSF|z           4877.521595991411    All      0.9432683014648237         0.2163993592322555         0.3741614151876541         -0.22006802226444938       
Zeropoint     AB|MEGACAMPSF|i           4234.707784344001    All      1.7918104262355916         0.788845964326157          -0.3744402743449595        -0.34340807149664304       
Zeropoint     AB|MEGACAMPSF|r           3463.150921542107    All      -1.7347145862704165        -0.006090185133622583      -0.00019115965012286517    0.5630613069266213         
Check         All|All|All               All                  All      1.0003641414299986         0.9991551384247899         -0.00047001880742827626    -0.00041478683447115916    
Lambda        AB|MEGACAMPSF|z           4877.521595991411    All      -0.0001920597169327915     -4.4691836296913606e-05    -0.0001336000960141381     4.2040608300306506e-05     
Lambda        AB|MEGACAMPSF|i           4234.707784344001    All      -0.00019005866756735405    -6.249466679082392e-05     -0.0018118992199237954     -3.9304948649195394e-05    
Lambda        AB|MEGACAMPSF|r           3463.150921542107    All      -0.0020040162070199836     -4.460371650811914e-05     -0.0009694320252550123     0.0005949838120690318      
MWEBV         All|All|All               All                  All      -0.4010031377837364        -1.7840417444025647        0.038782993034941156       -0.4487704679391014        
Redshift      All|All|All               All                  All      2.5292071946731998         0.12447610498576012        -0.4511006604421781        -0.8034305798592895        
