#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_N2_I
@MAGSYS  Linear_AB11_off
57878.37  15.994  0.039
57882.34  14.845  0.009
57891.36  14.532  0.008
57896.36  14.709  0.009
57898.37  14.814  0.012
57903.35  14.835  0.009
57910.31  14.744  0.008
57924.36  15.409  0.012
57925.36  15.476  0.011
57928.36  15.648  0.01
57933.34  15.904  0.014
57959.32  17.119  0.03
57966.31  17.356  0.036
57983.33  17.995  0.097
57994.26  18.309  0.097
58004.25  18.648  0.19
58009.22  18.737  0.139
58016.22  18.786  0.262
58033.18  19.431  0.201
58054.13  19.436  0.387
