#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_r
@MAGSYS  Linear_AB11_off
57883.05894  15.679  0.025
57883.0608  15.665  0.025
57887.00776  15.309  0.025
57887.00968  15.291  0.025
57888.05531  15.303  0.025
57888.05718  15.297  0.025
57891.02456  15.213  0.025
57891.02641  15.202  0.025
57891.97212  15.195  0.025
57891.97399  15.196  0.025
57895.01634  15.263  0.025
57895.71822  15.32  0.024
57895.72009  15.322  0.024
57896.71538  15.386  0.028
57899.72708  15.608  0.025
57899.72895  15.603  0.025
57904.70546  15.836  0.026
57904.70733  15.824  0.026
57909.89647  15.938  0.026
57909.89832  15.931  0.026
57913.23031  16.137  0.029
57913.23215  16.215  0.03
57919.56987  16.479  0.031
57919.57174  16.54  0.032
57919.60944  16.506  0.028
57919.61132  16.506  0.028
57926.59262  17.016  0.036
57926.59447  16.993  0.028
57930.64057  17.27  0.033
57930.64243  17.263  0.036
57935.13988  17.406  0.027
57935.14177  17.397  0.027
57937.95373  17.558  0.03
57937.95652  17.545  0.03
57943.19194  17.679  0.051
57943.19476  17.841  0.059
57949.57382  18.289  0.05
57955.81391  18.352  0.032
57955.81672  18.378  0.032
57961.85939  18.635  0.035
57961.8622  18.585  0.035
57984.07449  19.75  0.058
57984.07731  19.91  0.065
