#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_N2_B
@MAGSYS  Linear_AB11_off
57882.34  17.816  0.034
57891.36  17.192  0.016
57896.36  17.461  0.018
57898.37  17.675  0.026
57903.35  18.275  0.043
57910.31  19.09  0.078
57924.36  20.023  0.138
57925.36  20.076  0.128
57928.36  20.162  0.159
57933.34  20.254  0.196
57959.32  20.534  0.223
57966.31  20.725  0.271
57983.33  20.802  0.493
57994.26  21.2  0.447
58004.25  21.061  0.519
58009.22  20.979  0.37
58016.22  21.139  0.43
58022.23  21.529  0.503
