#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K4_I
@MAGSYS  Linear_AB11_off
57883.35  14.729  0.023
57884.37  14.621  0.017
57888.39  14.497  0.015
57889.49  14.529  0.013
57892.5  14.608  0.015
57893.49  14.622  0.012
57896.5  14.758  0.024
57897.49  14.854  0.024
57898.48  14.886  0.015
57900.47  14.956  0.013
57901.47  14.945  0.014
57902.47  14.925  0.021
57903.48  14.917  0.013
57905.47  14.873  0.015
57906.46  14.867  0.015
57908.46  14.831  0.012
57909.46  14.835  0.013
57910.45  14.85  0.019
57911.45  14.831  0.019
57917.44  14.983  0.015
57918.45  15.043  0.016
57919.43  15.14  0.017
57920.43  15.23  0.016
57921.42  15.281  0.02
57922.43  15.356  0.017
57923.45  15.444  0.023
57924.41  15.521  0.017
57926.42  15.639  0.024
57928.41  15.74  0.022
57930.41  15.862  0.02
57932.41  15.965  0.03
57934.39  16.065  0.025
57936.38  16.148  0.027
57938.38  16.249  0.033
57944.37  16.567  0.041
57946.38  16.672  0.042
57947.39  16.638  0.08
57948.38  16.667  0.069
57950.34  16.769  0.05
57952.34  16.872  0.04
57954.33  16.928  0.054
57956.33  17.068  0.061
57958.33  17.075  0.08
57960.32  17.165  0.127
57962.34  17.326  0.191
57964.31  17.373  0.074
57966.31  17.486  0.079
57970.31  17.689  0.254
57972.3  17.73  0.208
57974.3  17.73  0.135
57976.29  17.806  0.152
57978.3  17.975  0.157
57981.3  18.003  0.22
57983.28  17.991  0.198
57985.28  17.975  0.19
57987.19  18.092  0.153
57989.19  18.311  0.217
57991.25  18.514  0.414
57993.26  18.065  0.26
57995.19  17.998  0.469
58003.16  18.443  0.216
58005.16  18.741  0.216
58006.2  18.414  0.236
58010.16  18.885  0.402
58012.16  18.496  0.401
58014.15  18.491  0.454
58019.15  19.049  0.387
58023.14  19.123  1.29
58033.12  18.949  0.542
58043.11  19.594  0.593
