#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K4_B
@MAGSYS  Linear_AB11_off
57883.35  17.644  0.126
57884.37  17.35  0.133
57888.39  17.035  0.064
57889.49  17.025  0.054
57892.5  16.976  0.069
57893.49  17.069  0.04
57896.5  17.347  0.132
57897.49  17.358  0.073
57898.48  17.477  0.198
57900.47  17.574  0.048
57901.47  17.698  0.05
57902.47  17.822  0.054
57903.48  17.946  0.062
57905.47  18.191  0.123
57906.46  18.299  0.147
57908.46  18.546  0.147
57909.46  18.606  0.151
57910.45  18.834  0.152
57911.45  18.951  0.184
57918.45  19.301  0.216
57919.43  19.213  0.191
57920.43  19.24  0.185
57921.42  19.403  0.188
57922.43  19.504  0.284
57923.45  19.589  0.302
57924.41  19.349  0.218
57926.42  19.67  0.288
57928.41  19.808  0.272
57930.41  19.825  0.258
57932.41  19.792  0.308
57934.39  19.498  0.29
57936.38  19.636  0.283
57946.38  19.934  0.405
57948.38  19.679  0.423
57950.34  19.934  0.413
57954.33  19.911  0.285
57956.33  20.298  0.424
57958.33  20.07  0.39
57960.32  19.864  0.419
57962.34  19.898  0.427
57964.31  20.181  0.325
57966.31  19.976  0.558
57985.28  20.19  0.569
