#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_i
@MAGSYS  Linear_AB11_off
57883.06284  15.199  0.029
57883.0647  15.207  0.029
57887.01171  14.916  0.029
57887.01358  14.932  0.029
57888.0592  15.013  0.029
57888.06105  15.014  0.029
57891.02845  15.068  0.029
57891.03031  15.046  0.029
57891.97603  15.089  0.029
57891.97791  15.077  0.029
57895.01878  15.161  0.029
57895.02065  15.188  0.029
57895.72208  15.237  0.028
57895.72395  15.232  0.028
57899.73095  15.515  0.029
57899.73282  15.493  0.028
57904.70933  15.525  0.029
57904.71118  15.535  0.029
57909.90037  15.446  0.029
57909.90223  15.457  0.029
57913.24847  15.698  0.032
57913.25032  15.601  0.032
57919.60559  15.779  0.029
57919.60744  15.788  0.029
57926.57905  16.299  0.03
57926.5809  16.278  0.032
57935.14382  16.733  0.03
57935.14571  16.774  0.03
57937.95947  16.954  0.031
57937.96226  16.886  0.031
57943.19772  17.358  0.058
57943.20054  17.635  0.069
57949.57678  17.571  0.041
57949.5796  17.673  0.048
57955.81972  17.755  0.034
57955.82253  17.732  0.034
57961.86519  18.035  0.036
57961.86802  18.056  0.037
