#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_r
@MAGSYS  Linear_AB11_off
58484.22749  15.065  0.022
58484.22934  15.113  0.022
58485.16484  15.269  0.024
58485.16669  15.231  0.024
58488.28127  15.31  0.025
58488.28313  15.31  0.025
58491.65948  15.57  0.023
58494.22573  15.661  0.023
58494.22758  15.641  0.023
58497.00846  15.696  0.022
58497.01031  15.69  0.022
58499.92877  15.808  0.022
58499.93063  15.752  0.022
58504.96685  15.891  0.022
58504.96871  15.875  0.022
58510.61155  16.328  0.023
58510.61343  16.127  0.023
58516.23808  16.473  0.023
58516.23993  16.537  0.023
58520.19979  16.592  0.022
58520.20148  16.633  0.022
58524.21977  16.617  0.023
58524.22146  16.781  0.023
58530.20872  16.951  0.024
58530.21039  17.058  0.025
58541.8855  17.205  0.023
58541.88811  17.117  0.023
58548.79729  17.366  0.023
58548.79992  17.355  0.023
58556.07345  17.412  0.024
58556.07608  17.203  0.023
58563.10116  17.655  0.025
58563.10377  17.636  0.025
58570.11174  17.629  0.024
58570.11435  17.749  0.024
