#Format:      
#Parameter    MagSys|Instrument|Band    RestLamb             Phase    dmu/dP                     dmB/dP                     ds/dP                     dc/dP                     
Zeropoint     AB|DECam|DECam_r          3952.615428583503    All      -1.324798105328286         0.5298185411716005         -0.19582019284484892      0.5953711010033037        
Zeropoint     AB|DECam|DECam_i          4801.934054579836    All      0.2815229648993999         0.36821785693845754        0.25615372433567507       0.03967034275994958       
Zeropoint     AB|DECam|DECam_z          5627.160470319182    All      2.038654371592396          0.10087961723304062        -0.06338270949200125      -0.6340254676090423       
Check         All|All|All               All                  All      0.9953792311635099         0.9989160153430987         -0.0030491780011751013    0.0010159761542110068     
Lambda        AB|DECam|DECam_r          3952.615428583503    All      -0.0010737184652981988     0.0003451166513236077      -0.0008588941489311589    0.00042383277466392114    
Lambda        AB|DECam|DECam_i          4801.934054579836    All      -8.072620500431722e-05     -6.75969130082799e-05      -0.0008037861491242791    -3.159264183517555e-05    
Lambda        AB|DECam|DECam_z          5627.160470319182    All      -0.00022075639978203656    -1.3255006307881039e-05    -6.017637350164181e-05    6.490463527831616e-05     
MWEBV         All|All|All               All                  All      -0.11307852559969733       -2.0882189134098894        0.013659973130092345      -0.6427586226356253       
Redshift      All|All|All               All                  All      5.029921365621648          0.5215511296446707         3.2132322882359565        -1.3251327076510266       
