#Format:      
#Parameter    MagSys|Instrument|Band    RestLamb             Phase    dmu/dP                     dmB/dP                     ds/dP                      dc/dP                     
Zeropoint     AB|DECam|DECam_r          3952.615428583503    All      -1.2495257233037487        0.524895532355174          0.07765023323116349        0.5814525529679454        
Zeropoint     AB|DECam|DECam_i          4801.934054579836    All      0.3454006130588084         0.3659985585123593         0.05354015475826923        0.009098679692323697      
Zeropoint     AB|DECam|DECam_z          5627.160470319182    All      1.9003590770817136         0.10803652353743587        -0.13166624374234548       -0.5896940810869639       
Check         All|All|All               All                  All      0.9962339668367731         0.9989306144049692         -0.00047585575291275717    0.0008571515733052371     
Lambda        AB|DECam|DECam_r          3952.615428583503    All      -0.0007591966173151402     0.00020102419501196565     -0.0009264897536093723     0.0002714305264112775     
Lambda        AB|DECam|DECam_i          4801.934054579836    All      -0.00019605552440595808    -8.483468081005779e-05     -0.0009433960368167606     -5.871144445601275e-06    
Lambda        AB|DECam|DECam_z          5627.160470319182    All      -0.00023965775263782047    -2.6402640841006284e-05    -9.40559894708026e-05      6.526691897046066e-05     
MWEBV         All|All|All               All                  All      -0.1160527892051415        -2.0865641482382458        0.014266041509891636       -0.6412237496241854       
Redshift      All|All|All               All                  All      4.668064717778721          0.6426370420655303         2.3610820786596376         -1.2058499775038505       
