#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  CfA2_FLWO
@BAND  CfA2_4Sh3_Harris_B
@MAGSYS  Linear_AB11_off
51520.450000000186  15.146  0.004
51521.50999999978  15.292  0.005
51522.5  15.444  0.005
51524.470000000205  15.774  0.006
51526.54000000004  16.055  0.012
51541.450000000186  17.428  0.013
51545.450000000186  17.584  0.008
51549.419999999925  17.683  0.018
51552.43000000017  17.756  0.016
51554.39000000013  17.757  0.015
51575.310000000056  18.117  0.016
51581.35000000009  18.24  0.018
51584.31999999983  18.302  0.019
51588.29000000004  18.391  0.032
51590.330000000075  18.392  0.013
51600.29000000004  18.589  0.095
51640.18000000017  19.275  0.056
