#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_N2_V
@MAGSYS  Linear_AB11_off
54965.95  17.945  0.035
54970.94  18.466  0.038
54974.95  18.874  0.041
54978.96  19.025  0.056
54998.94  19.77  0.201
55003.94  20.216  0.132
55006.93  20.23  0.379
