#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  CfA34_FLWO
@BAND  CfA4_KC_i'_2
@MAGSYS  Linear_AB11_off
55127.3933  15.7025  0.0171
55130.41909  15.8045  0.0174
55133.28745  16.026  0.0199
55134.4616  16.155  0.0185
55135.45447  16.3265  0.0436
55144.31013  16.4235  0.0231
55150.3277  16.302  0.0208
55151.42119  16.317  0.0202
55153.3159  16.3735  0.022
55155.2242  16.49  0.0265
55158.34734  16.765  0.0231
55160.17541  16.91  0.0367
55176.29404  17.7505  0.0348
55181.32537  17.8925  0.0566
55182.10419  18.0285  0.0402
55185.23104  18.163  0.0612
55208.18777  19.026  0.0908
55242.13227  20.156  0.2108
55244.14786  20.6875  0.3519
