Salt2Model
BEGIN_OF_FITPARAMS Salt2Model
DayMax 55126.658920309375 0.27350169258706525
Redshift 0.0129 0 F
Color -0.06847427521972166 0.01802988507696682
X0 0.022349424271997414 0.0004897985707080909
X1 -1.1584149283887126 0.08680685347914084
RestFrameMag_0_UX 14.352214891099935 0.0
RestFrameMag_0_B 14.77034680062533 0.02379444028555424
RestFrameMag_0_V 14.8269529441204 0.0
RestFrameMag_0_R 14.855665249978411 0.0
CovDayMaxDayMax 0.07480317584798954 -1
CovDayMaxRestFrameMag_0_B 0.003309140580526186 -1
CovDayMaxX1 -0.011752760724596087 -1
CovDayMaxColor 0.0004470789319238184 -1
CovRestFrameMag_0_BDayMax 0.00330914058052619 -1
CovRestFrameMag_0_BRestFrameMag_0_B 0.0005661753885028066 -1
CovRestFrameMag_0_BX1 -5.895844370860102e-05 -1
CovRestFrameMag_0_BColor 0.00032061142437229647 -1
CovX1DayMax -0.011752760724596084 -1
CovX1RestFrameMag_0_B -5.895844370860034e-05 -1
CovX1X1 0.0075354298109490256 -1
CovX1Color -4.749047245879191e-05 -1
CovColorDayMax 0.00044707893192382094 -1
CovColorRestFrameMag_0_B 0.0003206114243722966 -1
CovColorX1 -4.749047245879231e-05 -1
CovColorColor 0.0003250767558886308 -1

dmu_estimate 0.04273947898138318
FirstPhase  0.72502684433604
LastPhase  33.09921975577701
LatestNegPhase  1000
EarliestPosPhase  0.72502684433604
NightsNegPhase  0
NightsPosPhase  12

salt3source   1
salt2_version   salt3-f22
