#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K4_V
@MAGSYS  Linear_AB11_off
55798.17  14.851  0.023
55799.16  13.729  0.022
55800.17  12.988  0.016
55802.15  12.021  0.017
55803.15  11.605  0.018
55804.15  11.285  0.016
55805.15  10.985  0.019
55806.15  10.761  0.015
55807.15  10.571  0.017
55808.14  10.418  0.017
55809.14  10.295  0.017
55810.14  10.222  0.018
55811.14  10.128  0.017
55812.14  10.069  0.016
55813.14  10.011  0.017
55815.14  9.974  0.015
55816.14  9.977  0.016
55817.13  9.981  0.018
55818.13  10.004  0.022
55819.13  10.046  0.023
55822.12  10.129  0.033
55913.57  13.619  0.018
55916.57  13.687  0.018
55919.57  13.772  0.021
55937.57  14.152  0.02
55940.57  14.228  0.019
55955.6  14.538  0.02
55967.57  14.781  0.021
55982.57  15.087  0.022
55988.58  15.185  0.039
