#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K4_B
@MAGSYS  Linear_AB11_off
55798.17  15.156  0.014
55799.16  13.972  0.016
55800.17  13.157  0.015
55802.15  12.194  0.036
55803.15  11.587  0.016
55804.15  11.204  0.015
55805.15  10.916  0.015
55806.15  10.691  0.015
55807.15  10.483  0.015
55808.14  10.339  0.015
55809.14  10.192  0.025
55810.14  10.115  0.015
55811.14  10.042  0.016
55812.14  10.003  0.018
55813.14  9.934  0.016
55815.14  9.941  0.016
55816.14  9.992  0.026
55817.13  9.976  0.016
55818.13  10.034  0.024
55819.13  10.054  0.024
55820.13  10.075  0.023
55821.12  10.155  0.039
55822.12  10.256  0.043
55913.57  13.921  0.017
55916.57  13.972  0.017
55919.57  14.001  0.017
55937.57  14.294  0.021
55940.57  14.338  0.019
55955.6  14.582  0.02
55967.57  14.801  0.02
55982.57  15.081  0.023
55988.58  15.169  0.037
