#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_N2_B
@MAGSYS  Linear_AB11_off
55912.14  14.008  0.03
55924.23  14.202  0.03
55933.16  14.384  0.042
55936.18  14.433  1.599
55957.24  14.788  0.558
55961.16  14.838  1.215
55974.15  15.103  0.03
56020.1  15.93  0.314
56036.11  16.152  0.505
56040.15  16.229  0.269
56048.19  16.331  0.445
56055.08  16.528  0.991
56059.13  16.543  0.207
56061.11  16.569  0.084
56066.09  16.711  0.176
56070.09  16.864  0.996
56078.1  16.93  0.04
56082.08  17.073  0.07
56085.03  17.097  0.083
56090.08  17.185  0.024
56092.06  17.24  0.084
56096.98  17.39  1.233
56100.03  17.416  1.066
56105.0  17.507  0.078
56106.99  17.623  0.099
56111.01  17.629  0.258
56114.99  17.772  0.156
56116.99  17.857  1.285
56135.27  18.401  0.208
56139.23  18.624  0.263
56146.21  19.0  0.349
56149.24  19.002  0.358
56154.18  19.336  0.427
56156.19  19.599  0.513
56158.18  19.777  0.515
56167.16  20.475  0.668
56170.16  20.09  1.003
