#Format:      
#Parameter    MagSys|Instrument|Band    RestLamb              Phase    dmu/dP                     dmB/dP                     ds/dP                     dc/dP                      
Zeropoint     AB|MEGACAMPSF|z           5136.435996438418     All      1.2044849405018667         0.17550911916082157        0.11001245692276607       -0.33026192662626264       
Zeropoint     AB|MEGACAMPSF|i           4459.581061132903     All      1.7409307245929888         0.6577857262398012         0.14344775617926242       -0.3464145458490647        
Zeropoint     AB|MEGACAMPSF|r           3646.9608497296863    All      -1.9451466595262819        0.16584867143656368        -0.2524690362775537       0.6763540954374009         
Check         All|All|All               All                   All      1.0002690055685737         0.9991435168371865         0.0009911768244748043     -0.0003223770379264801     
Lambda        AB|MEGACAMPSF|z           5136.435996438418     All      0.0003366836075902551      4.8183823761148496e-05     1.639970870244541e-05     -9.324202727585392e-05     
Lambda        AB|MEGACAMPSF|i           4459.581061132903     All      -0.00040417991525469897    -0.00019433980893763478    -0.0019375958802125058    -1.8114178915976913e-05    
Lambda        AB|MEGACAMPSF|r           3646.9608497296863    All      -0.003413823355849981      0.00011044487043652895     -0.002486441207148894     0.0010370116550186032      
MWEBV         All|All|All               All                   All      -0.19702558399028725       -1.9126478509983613        0.029558932410019445      -0.5575155352664174        
Redshift      All|All|All               All                   All      8.46853289602041           1.0602715134558238         3.227231534829733         -2.269097935600297         
