#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_g
@MAGSYS  Linear_AB11_off
56927.68888  19.121  0.033
56927.69147  19.166  0.035
56927.74228  19.196  0.029
56927.64903  19.186  0.03
56927.64652  19.113  0.032
56929.66365  18.973  0.035
56929.66115  19.201  0.046
56929.62214  19.214  0.041
56929.62464  18.97  0.034
56936.44654  19.32  0.083
56936.44405  19.425  0.087
56939.63559  19.089  0.104
56939.63309  19.555  0.17
56942.50471  20.783  0.362
56942.50221  20.029  0.236
56942.47228  19.925  0.059
56945.54023  20.617  0.368
56945.53772  20.141  0.17
56945.61168  19.426  0.089
56945.60916  19.398  0.086
56948.47572  20.41  0.087
56948.47941  20.606  0.096
56950.94669  20.845  0.254
56950.95035  20.527  0.177
56953.78988  20.898  0.229
56953.79355  20.932  0.217
56959.89052  21.421  0.256
56959.88685  21.205  0.195
56965.59856  20.947  0.271
