#Format:        
#Parameter MagSys|Instrument|Band RestLamb Phase dmu/dP dmB/dP ds/dP dc/dP
Zeropoint Linear_AB11_off|CfA34_FLWO|CfA34_4Sh_Harris_R 6433.296590500956 All 1.1977404864545633 -0.7589477280827985 0.063684506757546 -0.6345157775607746
Zeropoint Linear_AB11_off|CfA34_FLWO|CfA34_4Sh_Harris_B 4310.587680705676 All -0.7787332664564863 0.36872041759899155 -0.4311387295268201 0.3545236736515647
Zeropoint Linear_AB11_off|CfA34_FLWO|CfA34_4Sh_Harris_I 7717.948858137104 All 0.3170788175751283 -0.1510253117284801 0.13362154810280025 -0.14651399909235335
Zeropoint Linear_AB11_off|CfA34_FLWO|CfA34_4Sh_Harris_V 5292.435846442518 All -0.09424651591379007 0.8499041317136813 -0.9729190674138888 0.2641240180429214
Check All|All|All All All 0.641839521659415 0.3086515095013942 -1.2067517420803626 -0.16238208495864187
