#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_i
@MAGSYS  Linear_AB11_off
57002.49702  13.715  0.031
57003.49754  13.371  0.03
57003.49912  13.371  0.032
57005.34126  12.876  0.032
57005.34214  12.87  0.032
57009.07626  12.402  0.034
57009.46236  12.391  0.031
57009.46324  12.451  0.058
57010.08622  12.388  0.031
57010.08709  12.372  0.031
57012.06742  12.366  0.031
57012.06829  12.342  0.031
57014.06193  12.371  0.031
57014.06287  12.376  0.032
57016.05654  12.376  0.031
57016.0575  12.407  0.031
57020.31399  12.516  0.032
57020.31488  12.536  0.03
57022.29887  12.586  0.031
57022.29976  12.605  0.033
57024.67502  12.707  0.033
57024.6759  12.706  0.034
57026.02927  12.783  0.033
57026.03015  12.821  0.031
57028.03616  12.934  0.034
57028.03705  12.936  0.033
57029.74922  13.011  0.028
57029.75008  12.991  0.033
57036.2747  12.916  0.032
57036.27559  12.904  0.033
57040.01474  12.814  0.031
57040.01561  12.814  0.032
57045.99571  12.841  0.035
57045.9966  12.852  0.033
57050.45131  13.188  0.031
57050.45219  13.193  0.031
57053.72206  13.337  0.032
57053.74394  13.333  0.031
57053.74492  13.365  0.03
57057.45887  13.483  0.031
57057.45975  13.491  0.033
57063.59051  13.797  0.048
57063.5914  13.725  0.033
57064.05116  13.787  0.032
57064.05205  13.789  0.033
57070.89709  13.947  0.033
57070.89798  13.94  0.032
57084.95134  14.32  0.037
57084.95221  14.327  0.031
57091.65067  14.324  0.027
57091.65155  14.355  0.026
57097.96587  14.479  0.037
57099.54229  14.655  0.031
57099.54316  14.654  0.032
