#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_r
@MAGSYS  Linear_AB11_off
56874.47248  16.026  0.023
56874.47405  16.012  0.023
56874.65971  15.993  0.023
56874.6613  15.974  0.023
56876.38794  15.776  0.025
56876.38951  15.774  0.024
56880.4197  15.488  0.024
56880.42127  15.493  0.024
56889.37074  15.52  0.023
56889.37231  15.525  0.023
56892.41845  15.697  0.023
56892.42003  15.695  0.023
56898.41351  16.127  0.023
56898.41509  16.13  0.023
56906.96818  16.318  0.025
56906.96976  16.323  0.025
56909.99431  16.357  0.028
56909.99589  16.371  0.026
56912.58804  16.43  0.024
56912.58962  16.435  0.024
56915.59819  16.546  0.024
56919.61264  16.777  0.026
56919.61421  16.79  0.026
56923.60337  16.956  0.026
56923.60495  16.983  0.027
