#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_B
@MAGSYS  Linear_AB11_off
56874.45885  15.962  0.029
56874.46137  15.974  0.029
56874.6461  15.936  0.034
56874.6486  15.936  0.029
56876.37428  15.732  0.028
56876.37678  15.758  0.028
56880.40609  15.426  0.027
56880.40859  15.461  0.027
56883.70767  15.46  0.027
56883.71017  15.463  0.028
56889.35701  15.634  0.03
56889.35951  15.644  0.029
56892.40476  15.824  0.036
56892.40727  15.83  0.035
56903.58347  16.95  0.04
56906.95447  17.3  0.036
56906.95702  17.25  0.037
56909.9795  17.584  0.045
56909.982  17.617  0.045
56912.57441  17.788  0.036
56912.57691  17.825  0.041
