#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K3_B
@MAGSYS  Linear_AB11_off
52397.35  15.731  0.015
52398.35  15.439  0.01
52399.36  15.177  0.01
52400.35  14.966  0.01
52401.31  14.81  0.01
52403.32  14.536  0.01
52405.35  14.349  0.01
52407.3  14.266  0.01
52409.33  14.248  0.01
52411.27  14.319  0.01
52416.35  14.739  0.01
52421.34  15.198  0.014
52424.26  15.549  0.01
52427.27  15.924  0.01
52431.31  16.294  0.011
52435.28  16.658  0.016
52436.26  16.682  0.015
52440.24  16.99  0.021
52448.21  17.219  0.047
52452.22  17.409  0.018
52457.2  17.534  0.028
52462.2  17.627  0.023
52467.19  17.694  0.037
52469.21  17.687  0.034
52479.19  17.932  0.067
52484.18  17.887  0.071
