#Format:      
#Parameter    MagSys|Instrument|Band    RestLamb             Phase    dmu/dP                     dmB/dP                     ds/dP                     dc/dP                     
Zeropoint     AB|MEGACAMPSF|i           4265.820650220753    All      1.1054246517693544         0.5964878099845805         -0.5647089351690865       -0.19097783905633187      
Zeropoint     AB|MEGACAMPSF|r           3485.315294103362    All      -1.4924037076273746        0.0957546106281626         0.2557225637013938        0.5287271366392926        
Zeropoint     AB|MEGACAMPSF|z           4915.331745243265    All      1.3821795081483175         0.30571994915060685        0.30636375003897376       -0.33696668574670074      
Check         All|All|All               All                  All      0.9952004522902973         0.99796236976335           -0.002622621428718941     0.0007826118362599943     
Lambda        AB|MEGACAMPSF|i           4265.820650220753    All      -0.00017756575742456057    -6.370421792778714e-05     -0.0021058498722448054    -5.688595863217099e-05    
Lambda        AB|MEGACAMPSF|r           3485.315294103362    All      -0.0030796382529395937     5.331039435031839e-05      -0.0009423107509800723    0.0009784534444318054     
Lambda        AB|MEGACAMPSF|z           4915.331745243265    All      6.800478638363798e-05      -3.4645940057945194e-05    -0.000509737608549694     -5.618396704002973e-05    
MWEBV         All|All|All               All                  All      -0.2720345452572832        -1.7721072237774749        0.0712719736864792        -0.4854424814739883       
Redshift      All|All|All               All                  All      8.010354867285955          1.064318731160796          2.4474598024837144        -2.1533335971286287       
