#Format:      
#Parameter    MagSys|Instrument|Band    RestLamb             Phase    dmu/dP                     dmB/dP                     ds/dP                     dc/dP                     
Zeropoint     AB|MEGACAMPSF|i           4265.820650220753    All      1.3270573164902593         0.6074746141912613         -0.6442676264580839       -0.2631424648611581       
Zeropoint     AB|MEGACAMPSF|r           3485.315294103362    All      -1.662683134993174         0.06142848860584138        0.07382186439382603       0.564894208150153         
Zeropoint     AB|MEGACAMPSF|z           4915.331745243265    All      1.3330393023482108         0.3296624955257954         0.569210245507402         -0.30143159712960954      
Check         All|All|All               All                  All      0.9974134838452957         0.998565598322898          -0.0012355165568559423    0.0003201461593853594     
Lambda        AB|MEGACAMPSF|i           4265.820650220753    All      -0.0001540615453564473     -9.738677692143763e-05     -0.00166470902179073      -5.58274812867493e-05     
Lambda        AB|MEGACAMPSF|r           3485.315294103362    All      -0.002740332898691129      -1.1916662727166223e-05    -0.000928191545921056     0.0008473140046165402     
Lambda        AB|MEGACAMPSF|z           4915.331745243265    All      -0.00014080544997346144    -5.3026620099961603e-05    -0.0003367405888006994    1.3565266842932905e-05    
MWEBV         All|All|All               All                  All      -0.3074238653791872        -1.7763965865727371        0.06502945038729724       -0.4755907773584659       
Redshift      All|All|All               All                  All      7.3690151440958465         1.3152248277922496         1.6452038845496668        -1.8985007765864148       
