#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_V
@MAGSYS  Linear_AB11_off
58405.17437  17.445  0.01
58405.17158  17.434  0.01
58408.09772  17.181  0.01
58408.09492  17.203  0.01
58408.99196  17.195  0.012
58408.98916  17.171  0.012
58419.23376  17.102  0.01
58419.23188  17.108  0.011
58421.60536  17.222  0.011
58421.60348  17.22  0.01
58423.21883  17.297  0.01
58423.21697  17.302  0.01
58430.22842  17.783  0.017
58430.23031  17.809  0.017
58437.25259  18.147  0.024
58437.25448  18.171  0.027
58443.16174  18.116  0.055
58446.83889  18.588  0.037
58448.83367  18.468  0.027
58448.83196  18.879  0.036
58450.14635  18.764  0.02
58450.14466  18.733  0.019
58453.11496  18.605  0.029
58453.11309  18.603  0.057
58454.87188  19.163  0.035
58454.87356  18.639  0.032
58457.08763  19.247  0.065
58462.11545  19.215  0.021
58462.11942  19.207  0.024
58471.10051  19.413  0.068
58477.13524  19.527  0.038
