#Format:      
#Parameter    MagSys|Instrument|Band                     RestLamb             Phase    dmu/dP                     dmB/dP                     ds/dP                      dc/dP                     
Zeropoint     Linear_AB11_off|CalanTololo|Bessell12_B    4193.948032868447    All      -1.277469932004383         0.6436270414333478         0.023733193485597267       0.6268235898844488        
Zeropoint     Linear_AB11_off|CalanTololo|Bessell12_I    7619.881207859055    All      0.8741625242069974         -0.13894793911113368       0.33663407021181696        -0.3149809757977564       
Zeropoint     Linear_AB11_off|CalanTololo|Bessell12_V    5246.849636741228    All      1.4088936588486412         0.49223609591457773        -0.3596265601862468        -0.3146340070617522       
Check         All|All|All                                All                  All      1.0055862510512557         0.9969151982367919         0.0007407035111674509      -0.00279139297505987      
Lambda        Linear_AB11_off|CalanTololo|Bessell12_B    4193.948032868447    All      -0.000873190605061085      0.0002657758322421415      -0.0008181405178858463     0.0003344889857826924     
Lambda        Linear_AB11_off|CalanTololo|Bessell12_I    7619.881207859055    All      -0.00018954180466825994    1.7811639480161477e-05     -0.00030356730217695515    5.3995024022859474e-05    
Lambda        Linear_AB11_off|CalanTololo|Bessell12_V    5246.849636741228    All      0.00023628990855360327     -4.1365436760011047e-07    -0.0026953031478456615     -0.0001973811381680974    
MWEBV         All|All|All                                All                  All      -0.6936479859230578        -3.902757444662086         0.0650465081869655         -1.0424098003639786       
Redshift      All|All|All                                All                  All      5.650081806459116          -0.3362886805723164        9.197668472510362          -1.5395081128004926       
