#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_u
@MAGSYS  Linear_AB11_off
53256.15  18.406  0.015
53257.16  18.201  0.012
53258.13  18.041  0.014
53259.13  17.947  0.013
53260.16  17.875  0.012
53261.1  17.826  0.013
53262.07  17.829  0.026
53263.1  17.841  0.014
53264.1  17.869  0.013
53265.15  17.947  0.013
53266.13  18.033  0.014
53267.12  18.149  0.017
53268.14  18.255  0.014
53271.1  18.691  0.029
53272.15  18.681  0.031
53273.19  18.888  0.041
53274.14  19.078  0.052
53275.18  19.166  0.087
53276.15  19.533  0.129
53277.1  19.502  0.1
53278.11  19.582  0.063
53279.12  19.693  0.058
53280.11  19.968  0.053
53281.11  20.032  0.038
53282.08  20.205  0.045
53287.12  20.796  0.072
53289.13  20.768  0.051
53290.11  20.923  0.088
53291.1  20.948  0.063
53292.1  20.876  0.081
53294.11  21.133  0.086
53295.14  21.099  0.066
53298.08  21.301  0.102
53311.11  21.491  0.167
