#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K3_V
@MAGSYS  Linear_AB11_off
53255.27  17.755  0.024
53256.28  17.598  0.022
53257.25  17.435  0.02
53259.25  17.167  0.014
53260.27  17.058  0.013
53262.29  16.977  0.013
53263.24  16.938  0.015
53264.29  16.937  0.014
53265.23  16.928  0.019
53271.27  17.094  0.035
53273.23  17.17  0.021
53278.33  17.552  0.042
53280.27  17.675  0.039
53282.27  17.778  0.023
53284.25  17.93  0.028
53286.25  18.018  0.029
53288.25  18.219  0.042
53290.28  18.367  0.045
53293.22  18.529  0.065
53296.28  18.96  0.257
53299.23  18.732  0.206
53307.25  19.303  0.325
