#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K3_I
@MAGSYS  Linear_AB11_off
53255.27  17.656  0.038
53256.28  17.389  0.034
53257.25  17.266  0.032
53259.25  17.045  0.028
53260.27  17.001  0.018
53262.29  17.052  0.031
53263.24  17.031  0.023
53264.29  17.122  0.024
53265.23  17.125  0.032
53268.34  17.198  0.027
53269.28  17.28  0.026
53271.27  17.51  0.079
53273.23  17.579  0.033
53278.33  17.731  0.059
53280.27  17.599  0.04
53282.27  17.545  0.028
53284.25  17.497  0.044
53286.25  17.481  0.032
53288.25  17.503  0.04
53290.28  17.678  0.03
53296.28  18.106  0.076
53299.23  18.177  0.217
53307.25  18.532  0.117
