#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K3_R
@MAGSYS  Linear_AB11_off
53255.27  17.625  0.019
53256.28  17.427  0.017
53257.25  17.252  0.017
53259.25  16.991  0.017
53260.27  16.896  0.012
53262.29  16.81  0.015
53263.24  16.743  0.013
53264.29  16.733  0.012
53265.23  16.737  0.012
53268.34  16.778  0.02
53269.28  16.836  0.012
53271.27  17.012  0.08
53273.23  17.111  0.03
53278.33  17.444  0.025
53282.27  17.445  0.02
53284.25  17.501  0.022
53286.25  17.579  0.022
53288.25  17.706  0.027
53290.28  17.897  0.036
53293.22  18.12  0.04
53296.28  18.324  0.057
53299.23  18.463  0.201
