#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  SWOPE
@BAND  SWOPE_B
@MAGSYS  Linear_AB11_off
53255.19  17.97  0.005
53256.15  17.756  0.007
53257.16  17.552  0.008
53258.13  17.416  0.008
53259.13  17.273  0.005
53260.16  17.182  0.006
53261.1  17.113  0.007
53262.07  17.082  0.006
53263.1  17.06  0.009
53264.1  17.054  0.005
53265.15  17.087  0.005
53266.13  17.105  0.005
53267.12  17.149  0.007
53268.14  17.215  0.005
53269.09  17.328  0.009
53270.09  17.381  0.007
53271.1  17.478  0.008
53272.15  17.588  0.008
53273.19  17.722  0.011
53274.14  17.827  0.014
53275.18  17.925  0.016
53276.15  18.105  0.025
53277.1  18.198  0.018
53278.11  18.322  0.016
53279.12  18.497  0.015
53280.11  18.606  0.015
53281.11  18.74  0.011
53287.12  19.351  0.013
53289.13  19.553  0.015
53290.11  19.64  0.022
53291.1  19.705  0.018
53292.1  19.802  0.02
53294.11  19.915  0.02
53295.14  19.939  0.018
53300.1  20.136  0.037
53301.09  20.119  0.071
53302.11  20.228  0.08
53303.1  20.121  0.099
53305.11  20.317  0.076
53309.11  20.461  0.083
53310.1  20.359  0.045
53321.09  20.426  0.03
