#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K4_V
@MAGSYS  Linear_AB11_off
54897.46  14.434  0.101
54908.37  14.933  0.091
54910.37  15.111  0.092
54914.38  15.335  0.156
54920.33  15.757  0.075
54923.35  15.983  0.081
54926.29  16.239  0.095
54933.38  16.627  0.113
54938.33  16.734  0.121
54943.34  17.003  0.135
54948.27  17.001  0.115
54958.33  17.312  0.306
54963.3  17.465  0.231
54968.23  17.609  0.18
54973.23  17.788  0.193
54978.2  17.865  0.201
54983.24  17.911  0.359
54988.19  18.114  0.159
54993.2  18.219  0.307
