#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  CalanTololo
@BAND  Bessell12_I
@MAGSYS  Linear_AB11_off
48978.10999999987  16.417  0.043
48979.08999999985  16.289  0.031
48979.20999999996  16.288  0.031
48980.18000000017  16.102  0.03
48982.049999999814  15.98  0.036
48986.14999999991  16.014  0.031
48987.10000000009  16.074  0.033
48990.10000000009  16.21  0.031
48994.08999999985  16.47  0.031
48997.060000000056  16.58  0.032
48998.060000000056  16.573  0.031
48999.10000000009  16.568  0.031
49011.080000000075  16.685  0.03
49012.10000000009  16.783  0.031
49013.080000000075  16.887  0.031
49016.060000000056  17.087  0.031
49017.060000000056  17.159  0.031
49026.060000000056  17.705  0.044
49040.04000000004  18.289  0.031
