#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  CalanTololo
@BAND  Bessell12_V
@MAGSYS  Linear_AB11_off
48978.10999999987  16.649  0.03
48979.08999999985  16.463  0.03
48979.20999999996  16.437  0.03
48980.18000000017  16.262  0.03
48982.049999999814  16.02  0.033
48986.14999999991  15.853  0.03
48987.10000000009  15.854  0.032
48990.10000000009  15.899  0.031
48994.08999999985  16.113  0.03
48997.060000000056  16.342  0.031
48998.060000000056  16.409  0.031
48999.10000000009  16.499  0.03
49011.080000000075  17.422  0.03
49012.10000000009  17.523  0.031
49013.080000000075  17.593  0.031
49013.080000000075  17.572  0.03
49016.060000000056  17.756  0.031
49017.060000000056  17.78  0.031
49017.060000000056  17.788  0.034
49026.060000000056  18.166  0.043
49040.04000000004  18.521  0.03
49040.04000000004  18.528  0.03
