Salt2Model
BEGIN_OF_FITPARAMS Salt2Model
DayMax 53665.43329874694 0.4252086428349855
Redshift 0.204064 0 F
Color -0.018490883086618143 0.03740248204974465
X0 6.947481727135234e-05 3.1919049363837584e-06
X1 -1.890293350176427 0.371471787679541
RestFrameMag_0_UX 20.71300699721037 0.0
RestFrameMag_0_B 21.039346400817394 0.049882344246295035
RestFrameMag_0_V 21.051726929363678 0.0
RestFrameMag_0_R 21.040325046740065 0.0
CovDayMaxDayMax 0.18080238994157025 -1
CovDayMaxRestFrameMag_0_B 0.012210822946384342 -1
CovDayMaxX1 0.013914128537922274 -1
CovDayMaxColor 0.004862398578772014 -1
CovRestFrameMag_0_BDayMax 0.012210822946384335 -1
CovRestFrameMag_0_BRestFrameMag_0_B 0.0024882482675058835 -1
CovRestFrameMag_0_BX1 0.010313167613152005 -1
CovRestFrameMag_0_BColor 0.0012809262263453582 -1
CovX1DayMax 0.013914128537922265 -1
CovX1RestFrameMag_0_B 0.010313167613152005 -1
CovX1X1 0.13799128904183397 -1
CovX1Color 0.004683374105398661 -1
CovColorDayMax 0.004862398578772008 -1
CovColorRestFrameMag_0_B 0.0012809262263453578 -1
CovColorX1 0.004683374105398661 -1
CovColorColor 0.0013989456634814702 -1

dmu_estimate 0.09635605856168297
FirstPhase  -9.319796744139515
LastPhase  32.13305875191062
LatestNegPhase  -7.699534864375778
EarliestPosPhase  2.265711169056979
NightsNegPhase  2
NightsPosPhase  11

salt3source   1
salt2_version   salt3-f22
