#Format:      
#Parameter    MagSys|Instrument|Band    RestLamb              Phase    dmu/dP                     dmB/dP                     ds/dP                     dc/dP                     
Zeropoint     AB|MEGACAMPSF|i           3730.633045720225     All      1.0931531302441382         0.855408105197597          -0.1404468733643638       -0.08370887514575209      
Zeropoint     AB|MEGACAMPSF|z           4301.932963092923     All      0.9118739171170072         0.3330739502700908         0.230151185088312         -0.17826360081101555      
Zeropoint     AB|MEGACAMPSF|r           3051.7256828168584    All      -1.0009189369508324        -0.18883009641523785       -0.10527079397785188      0.2598263002477619        
Check         All|All|All               All                   All      1.004108110410313          0.99965195905245           -0.015566482253903668     -0.002146175709005771     
Lambda        AB|MEGACAMPSF|i           3730.633045720225     All      0.00049594897786623        0.0006615729951127538      -0.002700485354480314     -6.656106720432547e-05    
Lambda        AB|MEGACAMPSF|z           4301.932963092923     All      -0.00032326444676668525    -0.00014003424425062952    -0.0003224991989409653    4.52924469906005e-05      
Lambda        AB|MEGACAMPSF|r           3051.7256828168584    All      -0.002329182239937116      -0.0004201630065391331     -0.000581202437739345     0.0005958939737549489     
MWEBV         All|All|All               All                   All      -0.7164875355589254        -1.5507632551852168        0.05554987234603903       -0.2692721130667375       
Redshift      All|All|All               All                   All      2.73871901975469           -0.10883856093961697       0.9718533090103065        -0.8841738362735815       
