Salt2Model
BEGIN_OF_FITPARAMS Salt2Model
DayMax 53494.502275750274 0.32159476493726985
Redshift 0.37 0 F
Color 0.06541059348619338 0.015951536999717072
X0 1.58993322352161e-05 2.4832478396438436e-07
X1 -0.848813028627176 0.14774012347580995
RestFrameMag_0_UX 22.368429184512813 0.0
RestFrameMag_0_B 22.640009898662964 0.0169576435349713
RestFrameMag_0_V 22.55787141288316 0.0
RestFrameMag_0_R 22.517570855828634 0.0
CovDayMaxDayMax 0.10342319283505785 -1
CovDayMaxRestFrameMag_0_B 0.0024394380143758516 -1
CovDayMaxX1 -0.026503314807621015 -1
CovDayMaxColor 0.0008688335748161225 -1
CovRestFrameMag_0_BDayMax 0.0024394380143758524 -1
CovRestFrameMag_0_BRestFrameMag_0_B 0.000287561674259154 -1
CovRestFrameMag_0_BX1 -8.452375812538948e-05 -1
CovRestFrameMag_0_BColor 0.00017697227929803247 -1
CovX1DayMax -0.026503314807621022 -1
CovX1RestFrameMag_0_B -8.452375812539031e-05 -1
CovX1X1 0.021827144084647573 -1
CovX1Color -0.0002272972336270183 -1
CovColorDayMax 0.0008688335748161212 -1
CovColorRestFrameMag_0_B 0.0001769722792980325 -1
CovColorX1 -0.00022729723362701555 -1
CovColorColor 0.0002544515326533427 -1

dmu_estimate 0.04665666269735215
FirstPhase  -13.92136916078361
LastPhase  42.9983388684158
LatestNegPhase  -0.023558941804871884
EarliestPosPhase  0.005638138487736225
NightsNegPhase  2
NightsPosPhase  18

salt3source   1
salt2_version   salt3-f22
