#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_B
@MAGSYS  Linear_AB11_off
56509.28952  18.346  0.024
56509.30971  18.406  0.024
56509.2864  18.362  0.022
56509.31283  18.397  0.024
56510.32897  18.379  0.023
56513.28632  18.97  0.026
56513.28945  18.969  0.023
56519.13364  18.725  0.031
56519.1366  18.839  0.036
56521.5541  18.794  0.051
56521.589  20.441  0.194
56521.55706  18.793  0.049
56521.63756  18.627  0.07
56521.63461  18.717  0.063
56526.19118  19.122  0.206
56526.18822  19.091  0.21
56529.13725  20.532  0.267
56529.1138  19.402  0.17
56529.11085  18.395  0.085
56534.23028  20.628  0.158
56534.23395  20.597  0.119
