#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LCOGT
@BAND  LCOGT_g
@MAGSYS  Linear_AB11_off
58053.25671  17.851  0.023
58053.25954  17.855  0.023
58057.34311  17.409  0.023
58057.34593  17.386  0.023
58067.02411  17.255  0.024
58067.02691  17.271  0.024
58070.51366  17.409  0.026
58070.51649  17.395  0.027
58080.19731  18.166  0.024
58080.20013  18.185  0.024
58083.91566  18.414  0.03
58083.91847  18.418  0.031
58094.25242  19.217  0.05
58094.25523  19.266  0.051
58099.22844  19.285  0.042
58099.23125  19.326  0.042
58107.90111  19.832  0.049
58107.90392  19.767  0.05
58125.13852  19.982  0.048
58136.0981  20.471  0.049
