#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  CalanTololo
@BAND  Bessell12_B
@MAGSYS  Linear_AB11_off
48919.330000000075  17.695  0.03
48922.27000000002  17.748  0.034
48922.35000000009  17.779  0.031
48923.330000000075  17.795  0.037
48924.330000000075  17.864  0.038
48925.310000000056  17.939  0.031
48926.35000000009  17.994  0.036
48940.299999999814  19.382  0.04
48941.25  19.529  0.042
48946.29000000004  19.982  0.047
48953.310000000056  20.405  0.069
48954.29000000004  20.568  0.083
48954.330000000075  20.53  0.072
48963.29000000004  20.875  0.098
