#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K4_B
@MAGSYS  Linear_AB11_off
56147.31  18.101  0.091
56148.26  17.673  0.052
56149.24  17.312  0.155
56152.21  16.599  0.028
56154.22  16.282  0.015
56156.2  16.077  0.012
56158.19  16.011  0.012
56160.2  16.115  0.013
56162.17  16.305  0.015
56164.17  16.606  0.019
56166.17  16.958  0.033
56168.17  17.308  0.049
56170.17  17.574  0.06
56172.22  17.819  0.059
56174.17  17.993  0.045
56177.15  18.131  0.07
56179.16  18.304  0.054
56181.15  18.448  0.075
56183.15  18.574  0.076
56185.15  18.593  0.067
56188.15  18.743  0.091
56190.14  18.759  0.09
56194.14  18.905  0.158
56195.14  18.998  0.171
56197.14  18.962  0.164
56199.14  19.217  0.232
56200.15  18.836  0.228
56201.14  19.072  0.182
56203.12  19.414  0.196
56205.12  19.091  0.168
56207.12  19.244  0.131
56209.12  19.104  0.137
56214.12  19.264  0.153
56218.11  19.196  0.249
56221.11  19.278  0.23
56224.1  19.29  0.319
56230.09  19.264  0.559
56336.59  19.227  0.379
56339.55  18.888  0.497
56350.53  18.686  0.506
56356.54  19.115  0.34
56363.53  20.047  0.637
56375.51  19.475  0.528
56384.52  19.129  0.484
56398.46  19.178  0.394
56431.38  19.966  0.384
56442.36  19.638  0.486
56445.34  19.998  0.539
56449.39  20.045  0.39
56458.38  20.291  0.585
56472.35  19.186  0.425
56475.32  19.321  0.634
56479.32  20.324  0.564
56488.28  19.832  0.497
56509.21  20.39  0.406
56512.22  19.193  0.417
56515.2  19.075  0.618
56527.17  19.893  0.622
56539.16  19.632  0.567
56542.17  19.607  0.375
