#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K4_R
@MAGSYS  Linear_AB11_off
56149.24  16.808  0.016
56152.21  16.132  0.028
56154.22  15.775  0.012
56156.2  15.57  0.008
56158.19  15.443  0.008
56160.2  15.427  0.008
56162.17  15.461  0.007
56164.17  15.552  0.008
56166.17  15.683  0.012
56168.17  15.838  0.012
56170.17  15.98  0.011
56172.22  16.136  0.013
56174.17  16.255  0.013
56177.15  16.531  0.078
56179.16  16.703  0.015
56181.15  16.882  0.018
56183.15  17.045  0.018
56185.15  17.147  0.021
56188.15  17.314  0.025
56190.14  17.402  0.024
56192.13  17.531  0.074
56194.14  17.597  0.04
56195.14  17.661  0.037
56197.14  17.757  0.043
56199.14  17.878  0.051
56200.15  17.851  0.066
56201.14  17.843  0.046
56203.12  17.992  0.045
56205.12  18.036  0.041
56207.12  18.125  0.045
56209.12  18.25  0.045
56211.12  18.339  0.34
56214.12  18.485  0.064
56218.11  18.496  0.084
56221.11  18.564  0.097
56224.1  18.723  0.138
56227.1  18.935  0.17
56332.58  19.806  0.51
56356.54  19.442  0.53
56360.54  20.094  0.406
56363.53  20.108  0.318
56375.51  20.183  0.537
56388.45  20.06  0.64
56392.45  19.878  0.541
56401.46  20.18  0.372
56422.39  20.672  0.525
56431.38  20.254  0.566
56442.36  20.04  0.455
56445.34  20.539  0.62
56455.41  20.842  0.603
56458.38  20.243  0.489
56461.35  19.958  0.382
56472.35  19.789  0.647
56482.32  20.484  0.507
56485.31  20.246  0.328
56488.28  20.393  0.289
56497.3  19.657  0.602
56500.32  19.828  0.681
56503.26  20.365  0.518
56509.21  20.249  0.704
56533.16  20.134  0.373
56548.15  20.084  0.494
