#Date  :
#Mag  :
#Magerr  :
#end  :
@INSTRUMENT  LOSS
@BAND  LOSS_K4_I
@MAGSYS  Linear_AB11_off
56149.24  16.706  0.024
56152.21  16.034  0.049
56154.22  15.752  0.015
56156.2  15.594  0.012
56158.19  15.483  0.013
56160.2  15.51  0.012
56162.17  15.531  0.011
56164.17  15.565  0.013
56166.17  15.573  0.017
56168.17  15.645  0.017
56170.17  15.699  0.015
56172.22  15.791  0.018
56174.17  15.86  0.016
56177.15  16.024  0.016
56179.16  16.194  0.017
56181.15  16.391  0.026
56183.15  16.579  0.022
56185.15  16.673  0.022
56188.15  16.9  0.031
56190.14  17.005  0.031
56192.13  17.071  0.063
56194.14  17.214  0.05
56195.14  17.293  0.05
56197.14  17.276  0.053
56199.14  17.462  0.063
56200.15  17.472  0.067
56201.14  17.543  0.054
56203.12  17.711  0.067
56205.12  17.75  0.06
56207.12  17.908  0.072
56209.12  17.947  0.065
56211.12  18.056  0.18
56214.12  18.288  0.101
56218.11  18.251  0.118
56221.11  18.344  0.107
56224.1  18.535  0.266
56227.1  18.224  0.246
56332.58  18.911  0.465
56356.54  18.776  0.446
56363.53  19.114  0.346
56369.5  19.524  0.529
56375.51  19.215  0.55
56384.52  18.862  0.548
56401.46  19.56  0.579
56416.43  20.17  0.596
56422.39  19.487  0.518
56434.38  19.131  0.336
56445.34  19.692  0.566
56449.39  19.844  0.643
56455.41  19.696  0.493
56479.32  19.763  0.633
56482.32  19.143  0.529
56491.26  19.294  0.43
56497.3  18.94  0.568
56500.32  19.295  0.586
56506.24  19.358  0.445
56512.22  19.294  0.3
56518.23  19.219  1.172
56527.17  19.43  0.401
56542.17  19.646  0.423
