Salt2Model
BEGIN_OF_FITPARAMS Salt2Model
DayMax 53291.51007339673 0.46075806163254646
Redshift 0.798 0 F
Color 0.12626674959498174 0.046828737688838426
X0 4.051240636505453e-06 1.134146327538191e-07
X1 0.5535978516358726 0.3131052135816775
RestFrameMag_0_UX 23.8644068726032 0.0
RestFrameMag_0_B 24.12370521482217 0.030395225556481907
RestFrameMag_0_V 23.96704729993839 0.0
RestFrameMag_0_R 23.918166460924294 0.0
CovDayMaxDayMax 0.2122979913593815 -1
CovDayMaxRestFrameMag_0_B 0.0024237793096595532 -1
CovDayMaxX1 0.019022464196303636 -1
CovDayMaxColor 0.00034416452145274816 -1
CovRestFrameMag_0_BDayMax 0.002423779309659534 -1
CovRestFrameMag_0_BRestFrameMag_0_B 0.0009238697366294108 -1
CovRestFrameMag_0_BX1 0.004536066738383117 -1
CovRestFrameMag_0_BColor -0.00035012404699179484 -1
CovX1DayMax 0.01902246419630368 -1
CovX1RestFrameMag_0_B 0.004536066738383117 -1
CovX1X1 0.09803487477202788 -1
CovX1Color 0.0019000749502462479 -1
CovColorDayMax 0.0003441645214527406 -1
CovColorRestFrameMag_0_B -0.00035012404699179495 -1
CovColorX1 0.0019000749502462477 -1
CovColorColor 0.0021929306735300365 -1

dmu_estimate 0.15882813823242184
FirstPhase  -14.41605861887097
LastPhase  37.68071557468049
LatestNegPhase  -2.258105337446842
EarliestPosPhase  1.045565407826978
NightsNegPhase  6
NightsPosPhase  19

salt3source   1
salt2_version   salt3-f22
